visits,hits,pageviews,transactions,totalTransactionRevenue
3,35,26,1,52.77
3,28,24,1,78.57
3,12,12,1,35.97
3,33,27,1,42.97
1,12,10,1,54.95
2,67,59,1,23.98
4,39,28,1,66.55
2,27,23,1,26.98
1,17,13,1,22.99
4,33,27,1,248.04
3,21,16,1,49.97
1,18,18,1,28.99
1,44,37,1,141.65
4,69,60,1,43.96
3,33,31,2,82.17
1,20,18,1,11.99
1,24,23,1,4.99
3,31,24,1,37.93
1,30,26,1,21.19
1,17,13,1,28.95
5,30,26,1,25.46
4,70,51,1,120.96
10,61,49,1,857.1
4,51,40,1,201.56
7,45,35,1,388.38
2,49,35,1,69.98
2,25,18,1,62.36
1,15,13,1,20.19
1,14,12,1,31.39
1,22,18,1,24.99
3,26,24,1,169.9
6,26,26,1,201.28
1,14,13,1,22.99
1,15,13,1,19.19
7,47,41,1,129.7
8,69,48,2,646.13
6,61,46,1,62.44
4,31,25,1,170.16
1,18,18,1,17.99
2,24,20,1,32.98
1,13,11,1,68.19
2,11,11,1,89.98
6,51,37,1,91.33
1,10,10,1,15.0
2,28,23,1,90.38
1,21,21,1,20.97
1,30,20,1,21.19
1,24,20,1,59.99
1,11,9,1,24.99
3,27,21,1,255.9
3,30,23,1,39.37
11,78,59,1,905.3
10,63,59,1,291.35
4,101,79,1,55.96
1,9,9,1,23.99
1,40,36,1,24.99
3,26,20,1,95.4
2,21,21,1,10.98
2,17,15,1,132.98
1,17,15,1,29.99
5,179,132,1,96.95
1,18,16,1,17.99
2,17,15,1,487.7
2,40,34,1,38.0
14,57,45,1,236.99
1,32,15,1,17.99
3,34,29,1,77.97
3,21,17,1,181.97
1,17,15,1,81.85
3,25,21,1,140.17
2,47,37,1,85.08
3,23,20,1,229.97
2,16,13,1,245.86
2,19,15,1,71.48
1,13,12,1,20.99
1,26,25,1,22.19
1,23,21,1,23.99
2,31,27,1,23.98
1,28,22,1,23.19
1,37,31,1,5.59
1,15,15,1,44.99
5,39,34,1,199.95
29,205,179,8,901.71
8,46,39,1,121.9
2,53,44,2,41.38
5,42,35,1,124.15
5,43,35,1,980.86
2,47,32,1,55.38
1,12,10,1,30.93
4,49,35,1,620.3
5,30,29,1,97.73
6,38,37,1,309.35
1,16,14,1,19.99
1,8,8,1,247.0
1,31,24,1,46.98
3,48,41,1,98.57
4,37,23,1,312.72
3,46,38,1,53.37
1,21,20,1,865.65
3,27,21,1,164.3
2,28,24,1,22.98
2,24,19,1,33.98
1,17,14,1,43.99
4,55,44,1,109.86
9,35,31,1,418.87
1,13,12,1,56.49
31,129,98,1,632.87
4,60,48,1,97.06
1,31,27,1,24.99
2,20,16,1,15.98
10,74,49,1,843.7
1,31,25,1,102.99
1,17,15,1,57.43
1,23,22,1,22.99
2,25,23,1,71.99
5,39,33,1,81.95
1,45,42,1,111.98
1,25,23,1,67.09
11,53,39,1,770.34
1,38,28,1,82.99
3,28,24,1,78.57
2,24,20,1,723.3
1,17,15,1,20.19
2,47,40,1,152.67
11,61,43,1,202.74
3,28,23,1,38.97
2,30,24,1,148.18
1,23,23,1,61.99
1,22,22,1,32.99
1,17,15,1,21.98
2,25,19,1,280.8
1,10,10,1,47.98
2,37,31,1,515.37
2,19,17,1,52.18
5,33,28,1,237.66
2,16,14,1,42.98
1,12,10,1,21.19
1,19,16,1,32.99
2,25,21,1,30.49
3,42,37,1,26.98
1,27,23,1,56.99
3,34,32,1,25.77
1,14,14,1,49.77
2,47,39,1,115.98
1,14,13,1,11.99
14,67,51,1,208.55
2,33,16,1,94.38
4,51,39,1,78.33
1,12,10,1,206.9
4,35,29,1,98.96
2,16,15,1,40.18
3,53,44,1,333.51
6,31,27,1,124.54
2,45,37,1,39.38
6,27,27,1,235.64
1,23,18,1,97.7
5,33,27,1,364.14
3,21,19,1,192.6
2,25,23,1,62.98
5,41,36,1,145.51
9,46,34,1,28.3
1,24,21,1,86.96
3,52,39,1,86.55
1,32,16,1,50.59
2,31,27,1,55.17
1,38,35,1,85.99
3,29,26,1,87.56
3,29,22,1,53.97
8,59,47,1,61.94
1,25,20,1,38.98
3,31,25,1,226.88
1,30,24,1,24.99
1,36,32,1,85.99
2,26,21,1,33.98
3,38,31,1,34.17
2,16,14,1,36.38
1,35,28,1,21.99
35,500,400,7,1209.64
2,22,18,1,58.14
2,56,44,1,79.98
1,31,28,1,2.99
3,28,22,1,116.4
3,74,59,1,51.99
3,39,35,1,108.05
3,17,15,1,33.56
1,10,10,1,25.19
2,21,19,1,23.18
2,18,14,1,38.98
6,55,41,1,380.52
2,21,17,1,36.18
6,42,29,1,104.13
1,16,14,1,8.99
1,23,21,1,62.99
1,18,17,1,29.99
5,58,39,1,107.34
1,21,21,1,21.99
2,29,25,1,11.98
1,20,18,1,18.59
9,65,46,1,173.12
1,17,15,1,58.99
2,19,17,1,61.58
4,16,12,1,66.75
4,51,37,1,197.25
1,31,30,1,61.99
14,168,111,1,622.2
3,48,35,1,117.97
2,22,17,1,34.97
20,172,129,1,119.84
1,36,28,1,72.99
1,40,33,1,16.99
1,20,19,1,70.19
1,19,17,1,28.99
43,386,343,7,3775.8
2,17,17,1,16.98
4,30,23,1,62.17
1,61,48,1,221.55
2,20,18,1,56.76
9,60,41,1,538.62
10,62,48,1,614.46
5,45,35,1,1020.4
1,34,24,1,24.19
1,18,16,1,87.26
1,14,11,1,39.39
4,21,18,1,82.16
2,37,28,1,153.38
2,19,19,1,39.98
2,21,17,1,34.98
1,30,26,1,154.43
1,26,23,1,9.99
4,32,26,1,68.96
1,20,16,1,26.99
2,27,23,1,36.98
21,101,63,1,984.7
2,40,33,1,826.4
10,174,123,2,1095.76
3,13,13,1,19.58
2,39,34,1,147.9
1,11,11,1,114.56
4,35,27,1,75.93
1,22,18,1,39.39
1,37,32,1,39.99
3,29,23,1,60.97
5,91,68,1,33.76
2,33,29,1,79.98
3,38,32,1,20.99
16,62,51,1,733.73
1,17,17,1,61.3
2,16,14,1,38.98
4,56,37,1,130.94
11,77,58,1,272.7
1,30,27,1,11.99
1,16,13,1,17.19
3,33,27,1,30.56
1,18,16,1,18.99
14,87,66,1,730.77
1,19,17,1,105.99
6,71,51,1,108.85
3,21,17,1,36.48
8,62,45,1,403.06
1,22,16,1,81.99
2,22,18,1,216.75
2,15,15,1,196.3
9,71,49,1,178.19
2,21,17,1,31.98
8,54,38,1,559.5
10,98,82,1,627.75
1,24,19,1,31.99
4,27,21,1,69.36
1,31,26,1,26.99
1,16,15,1,14.97
6,32,28,1,234.87
1,25,23,1,16.99
6,33,26,1,59.35
10,63,45,1,259.7
1,28,22,1,20.99
1,35,26,1,26.99
2,14,14,1,47.98
11,57,46,1,801.56
2,28,22,1,132.78
1,17,14,1,36.18
10,101,83,2,136.86
4,84,65,4,106.0
1,36,30,1,24.99
10,63,48,1,727.92
1,13,12,1,103.99
1,45,36,1,21.99
2,33,24,1,24.78
3,29,22,1,187.0
4,28,26,1,62.36
1,19,16,1,9.97
1,11,11,1,10.99
1,19,18,1,13.98
2,30,24,1,65.36
2,23,19,1,43.98
1,8,8,1,34.99
6,48,39,1,215.76
3,37,25,1,1468.8
4,38,30,1,611.15
12,121,82,1,1223.12
2,19,15,1,81.98
14,71,59,2,756.84
2,12,12,1,41.28
2,31,25,1,75.96
1,25,23,1,34.98
3,48,39,1,22.97
2,62,51,1,84.58
1,44,37,1,46.79
1,10,10,1,64.59
4,25,23,1,56.16
1,15,14,1,10.99
2,51,40,1,14.98
1,20,19,1,87.2
1,12,10,1,193.6
2,35,30,1,91.18
1,23,10,1,85.99
1,24,22,1,28.99
4,43,35,1,66.95
6,38,30,1,104.54
1,9,8,1,30.98
4,41,33,1,69.57
4,29,25,1,536.55
1,59,49,1,17.19
1,29,28,1,22.99
4,35,25,1,105.57
2,21,17,1,1455.0
6,69,51,2,480.26
10,61,50,1,157.7
2,21,21,1,64.96
2,41,39,1,33.98
4,30,22,1,123.93
2,26,22,1,350.28
5,62,50,1,142.78
1,23,21,1,22.19
1,16,14,1,4200.5
4,55,45,1,50.96
1,15,15,1,85.19
3,34,29,1,79.16
5,13,13,1,166.68
13,95,65,1,1104.69
2,16,13,1,36.98
1,36,29,1,193.2
2,31,25,1,37.18
4,27,21,1,302.7
2,22,20,1,42.18
5,38,27,1,248.75
1,20,18,1,26.19
1,26,26,1,23.99
2,25,20,1,13.98
6,25,22,1,110.86
5,50,39,1,8680.83
1,29,21,1,176.7
2,43,34,1,36.18
1,31,29,1,68.99
7,35,24,1,98.28
5,32,26,1,120.53
3,37,30,1,116.97
1,42,31,1,64.99
1,21,20,1,64.59
1,14,12,1,94.99
2,18,18,1,42.98
2,46,39,1,104.98
1,49,41,1,48.99
10,38,26,1,112.41
5,26,22,1,140.14
7,40,25,1,43.89
1,30,23,1,70.59
1,23,17,1,26.99
4,35,30,1,85.35
1,39,32,1,16.99
3,65,50,1,22.99
2,26,20,1,34.98
19,106,70,1,216.63
3,35,29,1,19.79
1,24,20,1,16.99
2,25,19,1,40.98
6,27,25,1,142.54
2,34,27,1,36.98
11,70,51,1,156.9
1,23,20,1,106.99
2,38,28,2,36.98
2,62,60,1,30.98
1,14,12,1,16.59
1,18,17,1,87.99
3,31,28,1,122.28
2,52,45,1,41.98
4,24,20,1,43.92
1,43,40,1,57.07
1,24,21,1,83.99
12,60,33,1,508.03
3,53,39,1,121.57
3,33,27,1,174.17
2,28,25,1,35.98
3,51,41,1,28.97
1,26,22,1,48.79
5,66,47,1,222.05
2,19,16,1,33.98
1,12,12,1,19.99
1,21,17,1,11.99
4,25,19,1,59.89
1,15,14,1,15.59
2,12,11,1,47.98
1,15,13,1,206.98
2,25,21,1,23.78
10,81,52,1,2092.81
1,36,31,1,23.19
1,15,15,1,87.19
4,32,24,1,205.77
3,23,18,1,168.95
4,28,20,1,155.65
1,13,11,1,27.99
1,27,22,1,43.99
2,9,9,1,460.85
1,14,12,1,170.65
1,18,16,1,41.99
2,15,13,1,101.38
3,29,23,1,25.48
1,15,14,1,61.99
2,24,20,1,110.78
4,27,21,1,85.94
2,48,42,1,34.78
2,28,20,1,72.18
1,20,18,1,24.99
1,20,17,1,18.59
4,57,41,1,74.96
2,31,28,1,131.98
6,69,49,1,998.8
1,12,10,1,42.99
5,26,18,1,108.95
3,34,30,1,155.25
1,20,20,1,22.99
1,50,45,1,16.99
1,20,18,1,6.99
2,18,14,1,18.58
1,10,10,1,25.99
6,65,42,1,54.54
1,16,15,1,22.96
1,16,12,1,16.99
2,18,15,1,49.98
2,23,20,1,77.4
1,33,31,1,137.38
5,23,20,1,27.18
3,26,18,1,63.97
2,28,22,1,37.78
1,18,16,1,26.0
3,59,46,1,69.97
1,16,13,1,86.19
3,34,30,1,164.55
1,13,11,1,44.99
9,25,21,1,419.65
4,18,14,1,295.6
1,15,13,1,29.99
1,13,11,1,47.99
1,11,11,1,73.19
2,21,19,1,222.55
1,22,19,1,267.45
1,14,13,1,411.7
1,20,17,1,50.79
1,18,18,1,67.59
4,40,27,1,145.35
1,19,17,1,46.79
1,12,11,1,80.9
8,51,38,1,183.65
23,59,37,1,958.15
2,32,29,1,110.38
2,116,78,1,3027.1
2,17,12,1,538.25
1,13,11,1,61.99
1,13,11,1,17.99
1,26,24,1,158.7
1,12,10,1,49.79
1,16,13,1,21.59
1,12,11,1,16.38
6,23,21,1,98.94
1,16,14,1,31.99
1,37,19,1,11.97
1,20,15,1,81.99
3,27,23,1,76.96
2,48,40,1,10.92
3,16,12,1,210.95
1,19,17,1,20.59
1,16,14,1,33.39
2,17,13,1,29.98
1,19,18,1,100.97
1,13,11,1,24.78
9,74,51,1,120.31
1,18,16,1,16.19
1,42,31,1,84.99
1,18,16,1,31.76
1,20,20,1,5.99
3,11,11,1,54.97
1,41,33,1,291.74
1,22,21,1,43.95
2,44,37,1,7.98
6,39,32,1,889.78
6,28,22,1,204.85
1,18,16,1,28.99
1,10,10,1,57.99
1,11,9,1,49.79
2,21,18,1,32.78
2,31,27,1,418.7
2,19,14,1,82.18
2,21,17,1,94.58
1,12,11,1,23.99
1,20,17,1,15.59
1,29,23,1,87.8
3,45,35,1,118.98
1,33,24,1,13.99
2,31,23,1,70.48
1,12,10,1,60.07
10,78,60,1,1090.68
2,18,14,1,43.38
1,43,32,1,18.18
1,13,13,1,13.99
2,35,30,1,39.78
11,220,156,2,159.89
1,24,20,1,64.99
1,15,13,1,45.99
3,25,21,1,1369.86
1,19,14,1,33.38
1,10,10,1,34.39
5,32,21,1,54.36
2,21,21,1,27.98
9,48,32,1,165.31
1,11,11,1,17.99
1,18,18,1,86.65
2,17,15,1,29.98
5,65,45,1,92.93
2,13,11,1,17.38
1,16,15,1,18.38
2,21,17,1,73.98
10,41,30,1,114.15
2,23,18,1,60.98
1,30,22,1,33.39
1,17,12,1,20.99
1,14,11,1,17.59
2,18,18,1,68.98
1,11,11,1,6.99
1,75,54,1,65.99
3,15,13,1,86.47
2,18,16,1,101.58
2,16,13,1,41.98
1,10,10,1,104.99
3,12,12,1,23.8
1,20,16,1,26.19
2,21,21,1,116.6
1,17,15,1,18.98
2,17,12,1,35.18
1,16,14,1,20.99
4,21,15,1,52.52
1,31,27,1,32.92
2,20,16,1,26.38
2,48,36,1,59.38
4,35,33,1,68.76
6,30,26,1,805.1
1,32,27,1,25.99
1,33,26,1,29.18
2,45,34,1,98.18
9,78,52,1,98.31
4,12,10,1,24.98
1,30,23,1,152.88
2,41,30,1,686.2
12,48,31,1,152.89
2,16,12,1,415.25
11,61,43,1,75.69
8,96,68,1,39.45
1,18,16,1,16.59
3,65,49,1,499.25
2,31,25,1,73.98
3,37,33,1,53.97
3,38,30,1,120.17
1,15,12,1,89.8
7,50,37,1,54.12
4,23,21,1,47.36
2,18,18,1,39.37
4,23,19,1,200.85
6,66,44,1,686.49
3,22,18,1,135.97
3,90,78,1,90.37
1,21,19,1,11.99
1,24,21,1,24.99
2,25,21,1,112.98
16,66,39,1,692.81
5,21,15,1,181.15
5,29,24,1,196.08
1,23,21,1,77.99
2,33,24,1,196.1
5,52,44,1,84.95
5,42,34,1,98.94
9,41,26,1,122.47
3,14,12,1,48.97
8,44,36,2,1093.16
4,39,29,1,32.99
2,52,43,1,30.98
2,27,22,1,39.98
1,17,16,1,25.99
3,36,26,1,6.97
3,22,20,1,28.84
1,27,23,1,2.99
1,38,32,1,22.99
1,13,11,1,24.99
4,43,29,1,164.17
2,16,11,1,40.18
1,11,9,1,23.99
10,74,50,1,156.84
1,15,13,1,14.99
1,30,25,1,30.99
2,22,18,1,18.98
15,42,27,1,424.86
3,55,42,1,53.37
1,18,16,1,11.99
1,24,21,1,15.99
5,37,29,2,185.95
6,26,23,1,114.53
3,32,24,1,24.97
3,23,17,1,10.57
2,24,20,1,60.98
4,59,39,1,334.3
1,16,14,1,21.19
24,104,72,1,1198.04
2,11,9,1,41.18
1,12,11,1,39.99
9,146,120,1,126.84
1,17,14,1,47.0
1,17,15,1,248.88
1,23,22,1,227.8
2,18,14,1,175.98
1,12,10,1,65.99
6,30,24,1,546.04
1,25,21,1,19.95
2,18,14,1,50.74
2,18,16,1,18.49
1,32,28,1,22.99
3,15,15,1,427.0
1,22,20,1,6.99
4,46,35,1,154.76
1,19,15,1,14.5
6,26,19,1,86.0
1,21,18,1,28.99
1,18,16,1,71.19
4,24,19,1,45.08
1,22,22,1,18.79
7,40,31,1,92.2
3,48,32,1,213.16
2,43,35,1,32.98
2,19,15,1,42.38
4,34,30,1,75.46
1,120,42,1,23.99
2,36,16,1,15.98
3,23,19,1,35.37
1,17,15,1,45.99
5,90,69,1,24.44
3,30,25,1,78.77
2,25,23,1,23.49
2,30,22,1,116.98
6,32,20,1,18.74
1,12,11,1,11.99
3,33,26,1,24.38
2,41,26,1,228.79
2,31,24,1,21.98
1,18,16,1,20.5
1,16,14,1,6.99
2,25,23,1,22.99
1,30,24,1,13.31
3,21,15,1,457.35
3,42,29,1,34.49
3,20,15,1,279.83
2,37,31,1,20.98
1,18,16,1,4.98
7,35,21,1,43.58
1,35,31,1,17.99
4,26,24,1,55.96
4,30,22,1,121.5
1,16,14,1,16.96
1,12,10,1,1200.5
2,46,37,1,122.98
4,18,14,1,69.46
1,18,18,1,28.19
1,26,23,1,50.79
1,32,27,1,365.25
2,19,15,1,70.68
1,30,26,1,143.85
5,28,21,1,50.99
1,32,30,1,21.99
3,21,17,1,58.57
1,10,10,1,10.99
3,13,13,1,67.97
2,84,63,1,31.98
4,28,21,1,168.08
3,27,25,1,21.59
2,15,15,1,108.38
7,62,43,1,61.93
1,19,18,1,350.25
24,96,54,1,447.54
2,38,32,1,82.8
1,18,15,1,17.99
1,15,13,1,23.99
1,12,10,1,25.99
4,33,26,1,175.83
2,22,17,1,52.57
1,12,12,1,15.99
4,15,11,1,65.6
1,20,17,1,15.99
17,58,40,2,47082.06
3,27,21,1,169.97
4,30,22,1,23.77
1,15,12,1,56.99
6,36,23,1,52.18
6,84,55,1,159.7
4,33,25,1,17.55
3,33,29,3,212.37
1,48,24,1,20.99
8,39,28,1,111.32
2,13,11,1,914.8
2,42,29,1,32.98
4,33,25,2,144.14
19,74,46,2,1095.49
2,34,29,1,89.98
1,32,31,1,21.79
7,50,32,1,86.21
4,48,40,1,151.96
5,15,14,1,81.15
1,14,12,1,63.43
3,25,23,1,46.97
1,11,11,1,15.99
2,18,14,1,32.82
2,16,16,1,163.91
4,27,21,1,53.76
7,65,48,1,1526.18
4,29,21,1,35.77
3,28,21,1,193.89
1,13,11,1,29.0
2,30,24,1,25.78
2,30,22,1,201.9
5,33,22,1,67.96
8,67,30,1,167.08
1,12,10,1,173.65
2,39,34,1,8.98
5,28,23,1,70.25
2,37,27,1,37.15
1,38,29,1,20.19
1,24,22,1,10.95
4,28,19,1,28.96
5,19,16,1,1242.38
6,50,37,1,64.75
2,28,23,1,25.49
2,33,24,1,700.6
9,43,35,1,161.17
10,39,28,1,177.41
5,36,26,1,144.8
2,14,13,1,31.5
4,57,51,2,325.47
2,36,30,1,95.66
2,17,16,1,41.98
2,30,20,1,24.78
1,18,16,1,27.19
2,23,21,1,38.78
1,22,19,1,84.99
1,19,17,1,19.99
2,50,41,1,54.28
3,44,33,1,28.47
1,15,13,1,20.19
1,10,9,1,65.59
1,21,19,1,80.99
2,20,16,1,31.98
7,29,20,1,125.8
1,19,15,1,23.99
1,8,8,1,21.99
3,43,30,1,60.85
3,34,25,1,46.57
2,32,29,1,42.18
16,227,151,1,6831.96
5,21,16,1,57.95
5,72,53,1,218.83
4,23,18,1,241.3
11,60,37,1,259.52
7,73,60,1,121.4
4,27,22,1,130.75
4,34,30,2,285.76
1,14,14,1,68.99
3,20,13,1,55.17
3,10,8,1,67.97
1,14,12,1,207.92
2,35,31,1,35.58
1,15,13,1,34.99
2,12,12,1,75.98
1,20,19,1,25.62
1,14,13,1,20.59
2,15,11,1,110.98
1,11,11,1,511.5
1,24,20,1,91.58
1,21,18,1,20.99
15,19,16,1,3030.2
5,209,92,1,209.95
8,46,29,1,173.68
1,27,22,1,59.07
2,23,18,1,58.58
1,25,18,1,23.39
1,39,35,1,14.99
4,49,35,1,28.2
6,38,25,1,106.94
4,15,13,1,56.96
6,56,45,1,68.94
3,24,17,1,90.36
1,15,13,1,25.99
3,28,22,1,158.97
4,18,15,1,52.72
2,16,15,1,112.14
3,30,25,1,196.45
5,36,30,1,72.55
2,23,20,1,13.98
2,32,24,1,100.25
3,45,33,1,75.9
3,65,55,1,58.85
1,16,15,1,35.99
2,27,21,1,26.25
1,22,19,1,20.99
1,20,18,1,12.39
15,76,51,1,218.06
3,77,55,1,37.69
2,21,15,1,29.18
4,48,34,1,347.54
4,28,25,1,81.96
2,30,25,1,41.98
2,24,19,1,15.96
2,34,28,1,41.98
17,68,46,1,196.36
1,15,14,1,17.99
4,27,23,1,392.65
1,17,16,1,454.5
2,24,21,1,162.18
2,24,22,1,30.98
3,16,12,1,148.97
7,52,37,1,65.16
3,22,18,1,34.98
1,14,12,1,21.99
4,26,18,1,33.42
3,23,19,1,68.09
1,6,6,1,21.99
5,27,22,1,48.82
1,24,21,1,106.99
6,33,22,1,134.51
16,105,66,1,906.11
4,31,25,2,185.15
2,27,20,1,25.98
2,27,22,1,40.98
8,40,27,1,157.27
2,36,28,1,35.78
9,108,75,1,169.57
2,33,26,1,53.58
1,14,14,1,42.19
2,16,12,1,32.78
5,23,21,1,72.15
1,18,15,1,327.6
10,47,37,1,43.37
7,102,85,1,119.83
1,19,17,1,20.19
2,84,80,1,29.88
7,27,21,1,168.23
4,27,21,1,495.4
3,52,37,1,299.24
3,71,43,1,46.97
8,64,42,1,299.63
5,20,14,1,70.75
7,51,44,1,96.09
2,16,16,1,148.8
3,37,28,1,110.97
1,14,13,1,24.59
2,15,12,1,40.85
1,12,12,1,13.99
7,48,31,1,337.67
3,21,17,1,422.36
2,22,17,1,35.98
3,71,43,1,36.45
5,45,38,1,84.95
2,30,26,1,64.88
3,16,14,1,53.77
5,15,14,1,118.39
4,26,23,1,54.0
6,46,35,1,151.05
1,26,21,1,28.19
6,112,72,1,76.18
5,74,49,1,87.74
1,18,14,1,122.94
2,18,16,1,39.58
3,43,35,1,83.98
2,76,49,1,21.98
5,7,7,1,63.39
1,13,13,1,33.35
2,26,19,1,39.18
1,59,49,1,24.99
4,41,29,1,382.0
5,22,18,1,111.91
1,32,28,1,20.29
4,44,34,1,67.36
2,20,19,1,131.92
15,41,24,1,780.78
3,24,16,1,155.37
3,12,10,1,52.97
2,46,36,1,17.68
5,15,13,1,146.31
6,14,12,1,39.91
3,29,24,1,39.61
1,14,14,1,17.99
3,21,17,1,28.94
1,18,16,1,62.59
1,12,10,1,74.85
2,40,35,1,65.78
1,23,20,1,24.19
2,30,25,2,341.94
7,51,41,1,93.87
7,26,20,1,179.91
6,47,35,1,113.95
1,8,8,1,21.29
6,60,38,1,58.8
9,64,46,1,154.03
2,19,16,1,116.48
1,21,17,1,61.99
7,54,41,1,35.95
1,66,46,1,6.99
1,14,13,1,51.79
13,35,18,1,363.32
1,18,17,1,57.07
1,9,9,1,27.99
1,31,30,1,19.19
4,33,27,1,286.88
2,33,30,1,32.88
3,48,33,1,27.37
1,16,13,1,19.99
6,5,5,1,108.14
5,116,90,1,379.36
8,103,78,1,330.24
3,57,38,1,18.18
5,29,18,1,71.95
1,16,14,1,8.98
8,49,41,3,1075.54
1,10,9,1,26.95
2,13,13,1,91.96
2,20,16,1,35.78
2,24,20,1,167.98
1,16,13,1,50.79
6,48,37,1,147.34
6,38,25,1,65.89
3,13,13,1,30.17
3,27,26,1,38.17
7,53,41,1,117.32
1,20,12,1,18.39
1,15,14,1,20.96
4,11,11,1,588.2
1,15,15,1,58.99
5,36,25,1,153.19
1,22,17,1,307.0
1,13,13,1,45.19
2,17,15,1,33.62
7,40,31,1,417.6
1,28,13,1,391.7
1,16,14,1,114.98
1,13,13,1,84.19
2,17,15,1,309.8
1,26,23,1,31.39
1,36,16,1,65.59
5,16,13,1,87.7
1,28,28,1,76.75
1,17,16,1,1257.85
1,13,11,1,47.99
2,25,22,1,72.92
3,36,24,1,100.4
1,14,14,1,19.19
2,16,12,1,117.38
9,33,25,1,194.71
3,21,16,1,137.37
1,11,11,1,17.19
2,27,20,1,33.78
2,21,17,1,33.34
1,16,13,1,22.99
3,34,31,1,102.97
1,31,24,1,16.99
2,47,33,1,221.56
3,34,27,1,17.57
4,42,32,1,41.47
5,34,26,1,167.95
2,25,21,1,72.42
4,69,48,2,522.1
2,37,31,1,38.28
1,12,10,1,37.39
1,13,13,1,31.19
1,12,10,1,19.59
1,28,21,1,161.0
3,49,36,1,1960.55
3,14,12,1,88.41
7,27,22,1,528.05
1,14,11,1,83.99
12,176,114,1,138.88
1,18,16,1,23.99
2,29,25,2,51.98
1,27,26,1,24.99
4,43,31,1,20.0
2,9,8,1,652.5
1,26,23,1,63.59
2,21,17,1,36.62
1,13,13,1,36.19
2,26,22,2,164.98
1,33,30,1,17.99
1,52,43,1,71.31
1,18,16,1,12.99
1,19,15,1,68.6
2,11,11,1,154.97
4,31,25,1,98.36
2,26,25,1,41.98
2,67,48,1,101.78
1,14,13,1,76.19
1,14,14,1,4.99
1,18,16,1,19.19
2,24,23,1,46.48
2,19,15,1,33.78
1,14,13,1,20.96
4,10,10,1,27.4
4,59,43,1,32.67
3,40,33,1,127.97
3,23,19,1,16.99
1,14,12,1,44.99
3,18,15,1,82.96
2,14,14,1,13.96
3,45,37,1,27.77
3,36,29,1,45.97
1,26,23,1,9.99
1,21,15,1,53.79
8,64,48,1,147.82
2,57,38,1,23.98
5,71,63,2,80.03
1,15,13,1,19.99
1,16,14,1,23.99
1,18,15,1,494.7
7,72,52,1,106.35
6,26,24,1,104.94
1,21,16,1,19.99
1,19,13,1,34.39
1,9,8,1,20.97
5,43,31,2,220.95
1,25,18,1,61.07
3,40,30,1,43.69
2,14,10,1,39.38
1,7,7,1,13.31
7,65,48,2,394.9
2,14,13,1,436.5
5,74,49,1,55.36
1,18,16,1,33.99
1,22,18,1,146.75
2,18,17,1,16.98
3,52,28,1,724.3
3,47,33,1,400.86
3,24,19,1,19.29
4,30,20,1,428.5
1,29,27,1,50.55
1,13,11,1,60.99
3,50,42,1,146.7
2,24,21,1,466.2
5,38,24,1,278.0
6,43,32,1,90.02
6,126,83,1,91.34
2,17,14,1,43.98
2,18,15,1,28.14
1,17,14,1,2694.4
4,24,18,1,320.52
5,25,18,1,180.44
6,29,23,1,974.77
1,5,5,1,30.18
3,37,27,1,49.37
3,11,9,1,134.82
5,29,24,1,127.23
5,40,29,1,70.7
5,30,22,1,138.75
8,48,37,1,76.03
1,24,23,1,17.69
1,17,17,1,50.79
1,24,22,1,21.19
1,12,12,1,78.9
1,24,24,1,47.79
1,20,17,1,21.99
2,12,12,1,28.98
1,13,11,1,62.99
2,21,19,1,29.97
1,17,15,1,58.38
6,50,32,1,118.58
4,44,30,1,36.77
3,17,13,1,548.18
1,20,19,1,96.95
37,77,56,3,32153.82
11,68,44,1,116.61
1,13,12,1,30.19
7,28,21,1,193.18
2,36,30,1,35.68
6,52,34,1,583.5
30,88,54,1,746.84
2,16,16,1,76.58
9,45,31,1,112.39
1,13,12,1,104.99
2,9,9,1,14.98
3,37,29,1,41.33
2,15,11,1,229.38
2,14,12,1,83.38
1,58,29,1,20.99
2,18,16,1,74.98
5,58,45,1,45.25
2,22,16,1,93.98
5,75,50,1,78.75
1,20,19,1,19.18
1,19,17,1,56.07
1,17,16,1,11.99
1,20,17,1,25.99
1,11,11,1,684.15
1,21,19,1,53.79
1,14,13,1,19.19
1,33,20,1,60.07
4,34,29,1,62.96
1,11,11,1,31.19
1,20,18,1,18.99
1,16,14,1,24.99
6,45,35,1,71.38
1,28,26,1,23.99
5,18,16,1,125.8
1,16,14,1,67.59
2,13,12,1,479.0
6,33,25,1,45.56
11,20,18,1,160.41
1,16,15,1,35.19
4,45,33,1,25.96
1,15,13,1,19.99
17,88,56,1,258.09
3,21,18,1,94.5
2,14,12,1,31.78
3,33,30,1,215.52
1,15,13,1,2.99
5,54,41,1,72.65
2,51,35,1,34.18
15,48,35,2,1133.47
3,74,52,1,3677.92
5,38,32,1,36.95
1,9,8,1,27.99
2,55,46,1,29.98
2,20,16,1,243.5
4,35,27,1,116.6
7,44,32,1,34.44
6,62,26,1,96.42
1,12,11,1,23.99
2,21,18,1,36.02
1,17,13,1,22.19
1,30,29,1,25.49
1,11,9,1,81.99
5,25,17,1,237.66
1,14,14,1,21.99
2,15,14,1,50.1
1,21,19,1,42.99
4,21,19,1,58.46
2,20,16,1,85.19
6,57,34,1,160.09
7,35,24,1,115.72
2,25,19,1,32.97
3,67,44,1,122.97
5,59,47,2,81.95
1,27,24,1,21.99
2,34,30,1,97.18
4,56,43,1,118.26
